*TIPO CURSO;IES;*IES_ID;CAMPUS;*CAMPUS_ID;*NOME DO CURSO;*TURNO;*QTDE DE MENSALIDADE DO CURSO;MENSALIDADE;*VALOR DO CURSO;*ID_CLASSIFICAÇÃO;CLASSIFICAÇÃO;*ID_ENFASE;ENFASE;*DESCRIÇÃO CURTA;*Ativo;*ID AREA DE CONHECIMENTO;ID PRODUTO PRVALER;ID_CURSO_IES;MATRICULA;"";"erro";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;SOCIOLOGIA - LICENCIATURA;EAD - Ensino à Distância;48;408,17;19592,16;207;SOCIOLOGIA - LICENCIATURA;407;SERVIÇO SOCIAL;GRA-SOC-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;TECNOLOGIAS EDUCACIONAIS;EAD - Ensino à Distância;24;408,17;9796,08;59;TECNOLOGIAS EDUCACIONAIS;91;EDUCAÇÃO ORGANIZACIONAL;GRA-TEC-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;TEOLOGIA - BACHARELADO;EAD - Ensino à Distância;36;383,17;13794,12;234;TEOLOGIA - BACHARELADO;482;TEOLOGIA;GRA-TEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;TURISMO - LICENCIATURA;EAD - Ensino à Distância;48;383,17;18392,16;238;TURISMO - LICENCIATURA;486;TURISMO;GRA-TUR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;SEGURANÇA PÚBLICA;EAD - Ensino à Distância;24;408,17;9796,08;206;SEGURANÇA PÚBLICA;405;SEGURANÇA PÚBLICA;GRA-SEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;REDES DE COMPUTADORES;EAD - Ensino à Distância;30;408,17;12245,1;298;REDES DE COMPUTADORES;390;REDE DE COMPUTADORES;GRA-RED-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;EMPREENDEDORISMO;EAD - Ensino à Distância;24;408,17;9796,08;270;EMPREENDEDORISMO;502;EMPREENDEDORISMO;GRA-EMP-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;MARKETING DIGITAL;EAD - Ensino à Distância;24;408,17;9796,08;35;MARKETING DIGITAL;497;COMUNICAÇÃO DIGITAL;GRA-MAR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;PSICOPEDAGOGIA;EAD - Ensino à Distância;48;478,34;22960,32;188;PSICOPEDAGOGIA;337;PSICOPEDAGOGIA;GRA-PSI-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;SERVIÇOS JURÍDICOS E NOTARIAIS;EAD - Ensino à Distância;24;408,17;9796,08;415;SERVIÇOS JURÍDICOS E NOTARIAIS;43;CIÊNCIAS JURÍDICAS;GRA-SER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;CIÊNCIAS POLÍTICAS;EAD - Ensino à Distância;48;408,17;19592,16;167;CIÊNCIAS POLÍTICAS;45;CIÊNCIAS POLÍTICAS;GRA-CIÊ-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;CIÊNCIAS SOCIAIS;EAD - Ensino à Distância;48;478,34;22960,32;30;CIÊNCIAS SOCIAIS;46;CIÊNCIAS SOCIAIS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;GESTÃO DESPORTIVA E DE LAZER;EAD - Ensino à Distância;24;408,17;9796,08;109;GESTÃO DESPORTIVA E DE LAZER;198;GESTÃO DESPORTIVA E DE LAZER;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;GESTÃO DE MÍDIAS DIGITAIS;EAD - Ensino à Distância;24;408,17;9796,08;180;GESTÃO DE MÍDIAS DIGITAIS;362;PRODUÇÃO MULTIMÍDIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;GESTÃO DE MÍDIAS SOCIAIS;EAD - Ensino à Distância;30;408,17;12245,1;180;GESTÃO DE MÍDIAS SOCIAIS;362;PRODUÇÃO MULTIMÍDIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;GESTÃO EM E-COMMERCE;EAD - Ensino à Distância;24;408,17;9796,08;243;GESTÃO EM E-COMMERCE;528;SISTEMA DA INFORMAÇÃO;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO POPULAR - RIO VERDE - GO;20498;PRODUÇÃO DE CONTEÚDO DIGITAL;EAD - Ensino à Distância;24;249,9;5997,6;35;PRODUÇÃO DE CONTEÚDO DIGITAL;497;COMUNICAÇÃO DIGITAL;GRA-PRO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;ADMINISTRAÇÃO;EAD - Ensino à Distância;48;532;25536;1;ADMINISTRAÇÃO;1;ADMINISTRAÇÃO DE EMPRESAS;GRA-ADM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;ADMINISTRAÇÃO PÚBLICA;EAD - Ensino à Distância;48;532;25536;1;ADMINISTRAÇÃO PÚBLICA;1;ADMINISTRAÇÃO DE EMPRESAS;GRA-ADM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EAD - Ensino à Distância;30;480,5;14415;320;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;657;ANÁLISE DE SISTEMAS ORIENTADOS A OBJETOS;GRA-ANÁ-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;ARTES VISUAIS;EAD - Ensino à Distância;48;437,33;20991,84;12;ARTES VISUAIS;16;ARTES VISUAIS;GRA-ART-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;BANCO DE DADOS;EAD - Ensino à Distância;30;480,5;14415;18;BANCO DE DADOS;20;BANCO DE DADOS;GRA-BAN-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIAS DA COMPUTAÇÃO;EAD - Ensino à Distância;48;720,83;34599,84;29;CIÊNCIAS DA COMPUTAÇÃO;40;CIÊNCIAS EXATAS;GRA-CIÊ-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIA DE DADOS;EAD - Ensino à Distância;30;480,5;14415;18;CIÊNCIA DE DADOS;20;BANCO DE DADOS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIAS CONTÁBEIS;EAD - Ensino à Distância;48;532;25536;44;CIÊNCIAS CONTÁBEIS;38;CIÊNCIAS CONTÁBEIS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIAS DA NATUREZA;EAD - Ensino à Distância;36;437,33;15743,88;21;CIÊNCIAS DA NATUREZA;24;BIOLOGIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIAS ECONÔMICAS;EAD - Ensino à Distância;48;532;25536;53;CIÊNCIAS ECONÔMICAS;82;ECONOMIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIAS EXATAS;EAD - Ensino à Distância;36;330;11880;29;CIÊNCIAS EXATAS;40;CIÊNCIAS EXATAS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;CIÊNCIAS HUMANAS;EAD - Ensino à Distância;36;532;19152;21;CIÊNCIAS HUMANAS;24;BIOLOGIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;COMÉRCIO EXTERIOR;EAD - Ensino à Distância;24;480,5;11532;33;COMÉRCIO EXTERIOR;50;COMÉRCIO EXTERIOR;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;COMPUTAÇÃO - LICENCIATURA;EAD - Ensino à Distância;48;437,33;20991,84;29;COMPUTAÇÃO - LICENCIATURA;40;CIÊNCIAS EXATAS;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;COMUNICAÇÃO INSTITUCIONAL;EAD - Ensino à Distância;24;480,5;11532;37;COMUNICAÇÃO INSTITUCIONAL;55;COMUNICAÇÃO INSTITUCIONAL;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;COZINHA CONTEMPORÂNEA;EAD - Ensino à Distância;24;720,83;17299,92;79;COZINHA CONTEMPORÂNEA;149;GASTRONOMIA;GRA-COZ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;DEFESA CIBERNÉTICA;EAD - Ensino à Distância;30;480,5;14415;205;DEFESA CIBERNÉTICA;404;SEGURANÇA PRIVADA;GRA-DEF-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;ENGENHARIA DE SOFTWARE;EAD - Ensino à Distância;48;720,83;34599,84;62;ENGENHARIA DE SOFTWARE;100;ENGENHARIA;GRA-ENG-POL-EAD;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;FILOSOFIA - LICENCIATURA;EAD - Ensino à Distância;48;437,33;20991,84;71;FILOSOFIA - LICENCIATURA;141;FILOSOFIA;GRA-FIL-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GEOGRAFIA - LICENCIATURA;EAD - Ensino à Distância;48;437,33;20991,84;80;GEOGRAFIA - LICENCIATURA;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GEOGRAFIA - BACHARELADO;EAD - Ensino à Distância;36;437,33;15743,88;80;GEOGRAFIA - BACHARELADO;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GEOGRAFIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;80;GEOGRAFIA - SEGUNDA LICENCIATURA;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GERONTOLOGIA - BEM ESTAR E EDUCAÇÃO;EAD - Ensino à Distância;24;480,5;11532;292;GERONTOLOGIA - BEM ESTAR E EDUCAÇÃO;630;GERONTOLOGIA;GRA-GER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO AMBIENTAL;EAD - Ensino à Distância;24;480,5;11532;82;GESTÃO AMBIENTAL;153;GESTÃO AMBIENTAL;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO COMERCIAL;EAD - Ensino à Distância;24;480,5;11532;84;GESTÃO COMERCIAL;155;GESTÃO COMERCIAL;GRA-GES-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO DA QUALIDADE;EAD - Ensino à Distância;24;480,5;11532;99;GESTÃO DA QUALIDADE;182;GESTÃO DE QUALIDADE;GRA-GES-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;EAD - Ensino à Distância;30;480,5;14415;218;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;536;TECNOLOGIA DA INFORMAÇÃO;GRA-GES-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO DA PRODUÇÃO INDUSTRIAL;EAD - Ensino à Distância;36;532;19152;120;GESTÃO DA PRODUÇÃO INDUSTRIAL;218;GESTÃO INDUSTRIAL;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO DE RECURSOS HUMANOS;EAD - Ensino à Distância;24;480,5;11532;195;GESTÃO DE RECURSOS HUMANOS;389;RECURSOS HUMANOS;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO DE SEGURANÇA PRIVADA;EAD - Ensino à Distância;24;480,5;11532;205;GESTÃO DE SEGURANÇA PRIVADA;404;SEGURANÇA PRIVADA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO DE TURISMO;EAD - Ensino à Distância;24;480,5;11532;107;GESTÃO DE TURISMO;195;GESTÃO DE TURISMO;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO E EMPREENDEDORISMO;EAD - Ensino à Distância;48;437,33;20991,84;115;GESTÃO E EMPREENDEDORISMO;211;GESTÃO EMPREENDEDORA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO FINANCEIRA;EAD - Ensino à Distância;24;480,5;11532;364;GESTÃO FINANCEIRA;699;GESTÃO FINANCEIRA, AUDITORIA E CONTROLADORIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO HOSPITALAR;EAD - Ensino à Distância;36;480,5;17298;118;GESTÃO HOSPITALAR;216;GESTÃO HOSPITALAR;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;GESTÃO PÚBLICA;EAD - Ensino à Distância;24;480,5;11532;123;GESTÃO PÚBLICA;223;GESTÃO PÚBLICA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;HISTÓRIA - LICENCIATURA;EAD - Ensino à Distância;48;437,33;20991,84;127;HISTÓRIA - LICENCIATURA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;HISTÓRIA - BACHARELADO;EAD - Ensino à Distância;36;437,33;15743,88;127;HISTÓRIA - BACHARELADO;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;HISTÓRIA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;437,33;7871,94;127;HISTÓRIA - FORMAÇÃO PEDAGÓGICA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;HISTÓRIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;127;HISTÓRIA - SEGUNDA LICENCIATURA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;INVESTIGAÇÃO FORENSE E PERÍCIA CRIMINAL;EAD - Ensino à Distância;30;480,5;14415;293;INVESTIGAÇÃO FORENSE E PERÍCIA CRIMINAL;631;TOXICOLOGIA FORENSE;GRA-INV-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;JOGOS DIGITAIS;EAD - Ensino à Distância;30;480,5;14415;131;JOGOS DIGITAIS;258;JOGOS DIGITAIS;GRA-JOG-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;JORNALISMO;EAD - Ensino à Distância;48;532;25536;132;JORNALISMO;259;JORNALISMO;GRA-JOR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - ESPANHOL;EAD - Ensino à Distância;48;437,33;20991,84;133;LETRAS - ESPANHOL;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - ESPANHOL - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;437,33;7871,94;133;LETRAS - ESPANHOL - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - ESPANHOL - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;133;LETRAS - ESPANHOL - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - INGLÊS;EAD - Ensino à Distância;48;437,33;20991,84;133;LETRAS - INGLÊS;260;LETRAS;GRA-LET-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - INGLÊS - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;437,33;7871,94;133;LETRAS - INGLÊS - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - INGLÊS - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;133;LETRAS - INGLÊS - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - LÍNGUA PORTUGUESA - LICENCIATURA;EAD - Ensino à Distância;48;437,33;20991,84;133;LETRAS - LÍNGUA PORTUGUESA - LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - LÍNGUA PORTUGUESA - BACHARELADO;EAD - Ensino à Distância;36;437,33;15743,88;133;LETRAS - LÍNGUA PORTUGUESA - BACHARELADO;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - LÍNGUA PORTUGUESA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;437,33;7871,94;133;LETRAS - LÍNGUA PORTUGUESA - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - LÍNGUA PORTUGUESA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;133;LETRAS - LÍNGUA PORTUGUESA - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LETRAS - LÍNGUA PORTUGUESA E LIBRAS;EAD - Ensino à Distância;54;437,33;23615,82;133;LETRAS - LÍNGUA PORTUGUESA E LIBRAS;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;LOGÍSTICA;EAD - Ensino à Distância;24;480,5;11532;135;LOGÍSTICA;275;LOGÍSTICA;GRA-LOG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;MARKETING;EAD - Ensino à Distância;24;480,5;11532;35;MARKETING;497;COMUNICAÇÃO DIGITAL;GRA-MAR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;MATEMÁTICA;EAD - Ensino à Distância;48;437,33;20991,84;139;MATEMÁTICA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;MATEMÁTICA - BACHARELADO;EAD - Ensino à Distância;36;437,33;15743,88;139;MATEMÁTICA - BACHARELADO;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;MATEMÁTICA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;437,33;7871,94;139;MATEMÁTICA - FORMAÇÃO PEDAGÓGICA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;MATEMÁTICA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;139;MATEMÁTICA - SEGUNDA LICENCIATURA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;MEDIAÇÃO;EAD - Ensino à Distância;30;480,5;14415;39;MEDIAÇÃO;56;COMUNICAÇÃO SOCIAL;GRA-MED-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;NEGÓCIOS IMOBILIÁRIOS;EAD - Ensino à Distância;24;330;7920;151;NEGÓCIOS IMOBILIÁRIOS;314;NEGÓCIOS IMOBILIÁRIOS;GRA-NEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;PEDAGOGIA;EAD - Ensino à Distância;48;437,33;20991,84;163;PEDAGOGIA;326;PEDAGOGIA;GRA-PED-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;FORMACÃO PEDAGÓGICA - PEDAGOGIA;EAD - Ensino à Distância;18;437,33;7871,94;163;FORMACÃO PEDAGÓGICA - PEDAGOGIA;326;PEDAGOGIA;GRA-FOR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;PEDAGOGIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;437,33;7871,94;163;PEDAGOGIA - SEGUNDA LICENCIATURA;326;PEDAGOGIA;GRA-PED-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;PROCESSOS ESCOLARES;EAD - Ensino à Distância;24;480,5;11532;417;PROCESSOS ESCOLARES;745;GESTÃO DE PROCESSOS;GRA-PRO-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;PROCESSOS GERENCIAIS;EAD - Ensino à Distância;24;480,5;11532;171;PROCESSOS GERENCIAIS;344;PROCESSOS GERENCIAIS;GRA-PRO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;PUBLICIDADE E PROPAGANDA;EAD - Ensino à Distância;48;532;25536;189;PUBLICIDADE E PROPAGANDA;380;PUBLICIDADE E PROPAGANDA;GRA-PUB-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;RELAÇÕES INTERNACIONAIS;EAD - Ensino à Distância;48;532;25536;197;RELAÇÕES INTERNACIONAIS;392;RELAÇÕES INTERNACIONAIS;GRA-REL-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;SECRETARIADO EXECUTIVO;EAD - Ensino à Distância;42;532;22344;203;SECRETARIADO EXECUTIVO;399;SECRETARIADO;GRA-SEC-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;SEGURANÇA NO TRABALHO;EAD - Ensino à Distância;36;480,5;17298;204;SEGURANÇA NO TRABALHO;402;SEGURANÇA DO TRABALHO;GRA-SEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;SERVIÇO SOCIAL;EAD - Ensino à Distância;48;532;25536;207;SERVIÇO SOCIAL;407;SERVIÇO SOCIAL;GRA-SER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO ASSESC;490;POLO PORECATU - PR;20499;SISTEMAS DE INFORMAÇÃO;EAD - Ensino à Distância;48;532;25536;243;SISTEMAS DE INFORMAÇÃO;528;SISTEMA DA INFORMAÇÃO;GRA-SIS-POL-EAD;1;1;189;;;"";"";
